Model Size,Model Type,Value,value
0.56,bloomz-unseen 0s,60,0.275671233729609
1.1,bloomz-unseen 0s,60,0.162784325889165
1.7,bloomz-unseen 0s,60,0.197899037520295
3.0,bloomz-unseen 0s,60,0.288032050283102
7.1,bloomz-unseen 0s,60,0.28411659554838
0.56,bloomz-unseen 0s,61,0.0449279595015576
1.1,bloomz-unseen 0s,61,0.0814732881439254
1.7,bloomz-unseen 0s,61,0.058410469198851
3.0,bloomz-unseen 0s,61,0.0796985030571368
7.1,bloomz-unseen 0s,61,0.0782312925170068
0.56,bloomz-unseen 0s,62,0.375990239974863
1.1,bloomz-unseen 0s,62,0.263119305927354
1.7,bloomz-unseen 0s,62,0.239012617816966
3.0,bloomz-unseen 0s,62,0.36350123649198
7.1,bloomz-unseen 0s,62,0.401470217968086
0.56,bloomz-unseen 0s,63,0.202781901617466
1.1,bloomz-unseen 0s,63,0.193033936738537
1.7,bloomz-unseen 0s,63,0.214443203402899
3.0,bloomz-unseen 0s,63,0.228236916522483
7.1,bloomz-unseen 0s,63,0.248778971281853
0.56,bloomz-unseen 0s,64,0.44103128054741
1.1,bloomz-unseen 0s,64,0.331445192376244
1.7,bloomz-unseen 0s,64,0.318729710774865
3.0,bloomz-unseen 0s,64,0.436003946710886
7.1,bloomz-unseen 0s,64,0.501257174586726
0.56,bloomz-unseen 0s,65,0.400852656471241
1.1,bloomz-unseen 0s,65,0.293894442094536
1.7,bloomz-unseen 0s,65,0.248095652350971
3.0,bloomz-unseen 0s,65,0.396787199657328
7.1,bloomz-unseen 0s,65,0.45227167959825
0.56,bloomz-unseen 0s,66,0.242785995279308
1.1,bloomz-unseen 0s,66,0.295754639297972
1.7,bloomz-unseen 0s,66,0.319019502832601
3.0,bloomz-unseen 0s,66,0.417700528539747
7.1,bloomz-unseen 0s,66,0.458815804779457
0.56,bloomz-unseen 0s,67,0.140795096529627
1.1,bloomz-unseen 0s,67,0.134344963151702
1.7,bloomz-unseen 0s,67,0.0902325903364253
3.0,bloomz-unseen 0s,67,0.165559057002673
7.1,bloomz-unseen 0s,67,0.137732919254658
0.56,bloomz-unseen 0s,68,0.245119887347234
1.1,bloomz-unseen 0s,68,0.206627847989589
1.7,bloomz-unseen 0s,68,0.189934807081776
3.0,bloomz-unseen 0s,68,0.257941044256834
7.1,bloomz-unseen 0s,68,0.243238471961876
0.56,bloomz-unseen 0s,69,0.273035111173656
1.1,bloomz-unseen 0s,69,0.168335510532716
1.7,bloomz-unseen 0s,69,0.195593758093758
3.0,bloomz-unseen 0s,69,0.247284617069929
7.1,bloomz-unseen 0s,69,0.294853476994554
0.56,bloomz-unseen 0s,70,0.284561127346412
1.1,bloomz-unseen 0s,70,0.251574512444078
1.7,bloomz-unseen 0s,70,0.235211475894706
3.0,bloomz-unseen 0s,70,0.284661891639784
7.1,bloomz-unseen 0s,70,0.36034100183636
0.56,bloomz-unseen 0s,71,0.205271050327213
1.1,bloomz-unseen 0s,71,0.258851635889747
1.7,bloomz-unseen 0s,71,0.222333430125125
3.0,bloomz-unseen 0s,71,0.318550527155142
7.1,bloomz-unseen 0s,71,0.343234450290553
0.56,bloomz-unseen 0s,72,0.109451331835902
1.1,bloomz-unseen 0s,72,0.0438744613632506
1.7,bloomz-unseen 0s,72,0.0819693246471489
3.0,bloomz-unseen 0s,72,0.115057399291472
7.1,bloomz-unseen 0s,72,0.114460403726708
0.56,bloomz-unseen 0s,73,0.147535370792713
1.1,bloomz-unseen 0s,73,0.0776757118220533
1.7,bloomz-unseen 0s,73,0.119530078710645
3.0,bloomz-unseen 0s,73,0.186701991370554
7.1,bloomz-unseen 0s,73,0.203987029594446
0.56,bloomz-unseen 0s,74,0.254705933097877
1.1,bloomz-unseen 0s,74,0.178159619103318
1.7,bloomz-unseen 0s,74,0.220156654939264
3.0,bloomz-unseen 0s,74,0.234287074776721
7.1,bloomz-unseen 0s,74,0.243347138117896
0.56,bloomz-unseen 0s,75,0.383223289199039
1.1,bloomz-unseen 0s,75,0.306062229843175
1.7,bloomz-unseen 0s,75,0.227404187427479
3.0,bloomz-unseen 0s,75,0.359101543132126
7.1,bloomz-unseen 0s,75,0.450231223850545
0.56,bloomz-unseen 0s,76,0.0924826730727975
1.1,bloomz-unseen 0s,76,0.0372405372405372
1.7,bloomz-unseen 0s,76,0.0706394027913015
3.0,bloomz-unseen 0s,76,0.147806570343527
7.1,bloomz-unseen 0s,76,0.143455035302861
0.56,bloomz-unseen 0s,77,0.189959114959115
1.1,bloomz-unseen 0s,77,0.106510582202983
1.7,bloomz-unseen 0s,77,0.18122851950729
3.0,bloomz-unseen 0s,77,0.197297461008905
7.1,bloomz-unseen 0s,77,0.199697162697749
0.56,bloomz-unseen 0s,78,0.11589164732277
1.1,bloomz-unseen 0s,78,0.0448747680890538
1.7,bloomz-unseen 0s,78,0.113612623935205
3.0,bloomz-unseen 0s,78,0.176449237301497
7.1,bloomz-unseen 0s,78,0.194999850227654
0.56,bloomz-unseen 0s,79,0.278173313077077
1.1,bloomz-unseen 0s,79,0.189324707550514
1.7,bloomz-unseen 0s,79,0.184083301056825
3.0,bloomz-unseen 0s,79,0.28669803599019
7.1,bloomz-unseen 0s,79,0.256766391158633
0.56,bloomz-unseen 0s,80,0.223601029789323
1.1,bloomz-unseen 0s,80,0.18977318977319
1.7,bloomz-unseen 0s,80,0.167716482589354
3.0,bloomz-unseen 0s,80,0.233312402913111
7.1,bloomz-unseen 0s,80,0.260676873101911
0.56,bloomz-unseen 0s,81,0.0852008490595619
1.1,bloomz-unseen 0s,81,0.0565195173808455
1.7,bloomz-unseen 0s,81,0.0837514774665476
3.0,bloomz-unseen 0s,81,0.0777793013893466
7.1,bloomz-unseen 0s,81,0.0833259190808484
0.56,bloomz-unseen 0s,82,0.288417930926165
1.1,bloomz-unseen 0s,82,0.226638312793743
1.7,bloomz-unseen 0s,82,0.209988669802906
3.0,bloomz-unseen 0s,82,0.285457482953011
7.1,bloomz-unseen 0s,82,0.286766381766382
0.56,bloomz-unseen 0s,83,0.327599173534144
1.1,bloomz-unseen 0s,83,0.207908163265306
1.7,bloomz-unseen 0s,83,0.216784038683749
3.0,bloomz-unseen 0s,83,0.29068680473966
7.1,bloomz-unseen 0s,83,0.313258090988807
0.56,bloomz-unseen 0s,84,0.11311490233904
1.1,bloomz-unseen 0s,84,0.0758287441960911
1.7,bloomz-unseen 0s,84,0.117258881954642
3.0,bloomz-unseen 0s,84,0.176291380261069
7.1,bloomz-unseen 0s,84,0.21624668695626
0.56,bloomz-unseen 0s,85,0.137181775681074
1.1,bloomz-unseen 0s,85,0.0906314095418933
1.7,bloomz-unseen 0s,85,0.173890023447546
3.0,bloomz-unseen 0s,85,0.214062443379468
7.1,bloomz-unseen 0s,85,0.208909913813857
0.56,bloomz-unseen 0s,86,0.4536359050632
1.1,bloomz-unseen 0s,86,0.262016112483402
1.7,bloomz-unseen 0s,86,0.214273531698087
3.0,bloomz-unseen 0s,86,0.372963113448116
7.1,bloomz-unseen 0s,86,0.42764944141908
0.56,bloomz-unseen 0s,87,0.342467693125588
1.1,bloomz-unseen 0s,87,0.286328486328486
1.7,bloomz-unseen 0s,87,0.21275803382826
3.0,bloomz-unseen 0s,87,0.313025608210379
7.1,bloomz-unseen 0s,87,0.363080195158615
0.56,bloomz-unseen 0s,88,0.237031950887564
1.1,bloomz-unseen 0s,88,0.234761738861147
1.7,bloomz-unseen 0s,88,0.180432360037623
3.0,bloomz-unseen 0s,88,0.247601589425387
7.1,bloomz-unseen 0s,88,0.33286723523445
0.56,bloomz-unseen 0s,89,0.355598630225496
1.1,bloomz-unseen 0s,89,0.285868177634941
1.7,bloomz-unseen 0s,89,0.212297809816535
3.0,bloomz-unseen 0s,89,0.311300733600579
7.1,bloomz-unseen 0s,89,0.450436980190777
0.56,bloomz-unseen 0s,90,0.245578509761634
1.1,bloomz-unseen 0s,90,0.214481061504735
1.7,bloomz-unseen 0s,90,0.210358010791315
3.0,bloomz-unseen 0s,90,0.237092350982415
7.1,bloomz-unseen 0s,90,0.298514392370504
0.56,bloomz-unseen 0s,91,0.357225952732315
1.1,bloomz-unseen 0s,91,0.291895248665504
1.7,bloomz-unseen 0s,91,0.220655534941249
3.0,bloomz-unseen 0s,91,0.308532110667571
7.1,bloomz-unseen 0s,91,0.386369642886827
0.56,bloomz-unseen 0s,92,0.348834509325548
1.1,bloomz-unseen 0s,92,0.194399591558407
1.7,bloomz-unseen 0s,92,0.224161727043163
3.0,bloomz-unseen 0s,92,0.309250695541018
7.1,bloomz-unseen 0s,92,0.361897456010828
0.56,bloomz-unseen 0s,93,0.278430119659505
1.1,bloomz-unseen 0s,93,0.231005091754835
1.7,bloomz-unseen 0s,93,0.191374446809229
3.0,bloomz-unseen 0s,93,0.255928304910406
7.1,bloomz-unseen 0s,93,0.277691293287763
0.56,bloomz-unseen 0s,94,0.376782727425895
1.1,bloomz-unseen 0s,94,0.251898260102508
1.7,bloomz-unseen 0s,94,0.232829730259587
3.0,bloomz-unseen 0s,94,0.303665007218404
7.1,bloomz-unseen 0s,94,0.327047947357278
0.56,bloomz-unseen 0s,95,0.282972274247052
1.1,bloomz-unseen 0s,95,0.233457891900473
1.7,bloomz-unseen 0s,95,0.17556598934001
3.0,bloomz-unseen 0s,95,0.228949958561286
7.1,bloomz-unseen 0s,95,0.323032033326151
0.56,bloomz-unseen 0s,96,0.365179974889228
1.1,bloomz-unseen 0s,96,0.374238426429261
1.7,bloomz-unseen 0s,96,0.363348696084352
3.0,bloomz-unseen 0s,96,0.484816628264209
7.1,bloomz-unseen 0s,96,0.505002619221101
0.56,bloomz-unseen 0s,97,0.363310191225534
1.1,bloomz-unseen 0s,97,0.361453313373663
1.7,bloomz-unseen 0s,97,0.379995665926579
3.0,bloomz-unseen 0s,97,0.485791820457073
7.1,bloomz-unseen 0s,97,0.50994958184869
0.56,bloomz-unseen 0s,98,0.0794491885823155
1.1,bloomz-unseen 0s,98,0.0432159165035877
1.7,bloomz-unseen 0s,98,0.077175697865353
3.0,bloomz-unseen 0s,98,0.117112072267842
7.1,bloomz-unseen 0s,98,0.101878273433267
0.56,bloomz-unseen 0s,99,0.365432976785161
1.1,bloomz-unseen 0s,99,0.300770490643908
1.7,bloomz-unseen 0s,99,0.25351552985649
3.0,bloomz-unseen 0s,99,0.413779360007808
7.1,bloomz-unseen 0s,99,0.429589099625864
0.56,bloomz-unseen 0s,100,0.140275116720771
1.1,bloomz-unseen 0s,100,0.068482541758122
1.7,bloomz-unseen 0s,100,0.0909431569237865
3.0,bloomz-unseen 0s,100,0.191099773033434
7.1,bloomz-unseen 0s,100,0.228991596638655
0.56,bloomz-unseen 0s,101,0.348924654222494
1.1,bloomz-unseen 0s,101,0.260405745822356
1.7,bloomz-unseen 0s,101,0.194096467338367
3.0,bloomz-unseen 0s,101,0.303626122544788
7.1,bloomz-unseen 0s,101,0.410138833901952
0.56,bloomz-unseen 0s,102,0.168749633642289
1.1,bloomz-unseen 0s,102,0.0620942440903302
1.7,bloomz-unseen 0s,102,0.133824508824509
3.0,bloomz-unseen 0s,102,0.202793848092565
7.1,bloomz-unseen 0s,102,0.230884681025908
0.56,bloomz-unseen 0s,103,0.23921144262714
1.1,bloomz-unseen 0s,103,0.200017434819691
1.7,bloomz-unseen 0s,103,0.190395365152647
3.0,bloomz-unseen 0s,103,0.298256392996475
7.1,bloomz-unseen 0s,103,0.239522893078782
0.56,bloomz-unseen 0s,104,0.260150249152926
1.1,bloomz-unseen 0s,104,0.155944705857749
1.7,bloomz-unseen 0s,104,0.158023127577278
3.0,bloomz-unseen 0s,104,0.236799414259226
7.1,bloomz-unseen 0s,104,0.181880536695717
0.56,bloomz-unseen 0s,105,0.0939979173209029
1.1,bloomz-unseen 0s,105,0.0648434169084983
1.7,bloomz-unseen 0s,105,0.089520757020757
3.0,bloomz-unseen 0s,105,0.106231671554252
7.1,bloomz-unseen 0s,105,0.102529761904762
0.56,bloomz-unseen 0s,106,0.349049010293388
1.1,bloomz-unseen 0s,106,0.333174169342197
1.7,bloomz-unseen 0s,106,0.235178196119999
3.0,bloomz-unseen 0s,106,0.323413037885589
7.1,bloomz-unseen 0s,106,0.42645817135815
0.56,bloomz-unseen 0s,107,0.306591809930947
1.1,bloomz-unseen 0s,107,0.260317314746882
1.7,bloomz-unseen 0s,107,0.231649010202367
3.0,bloomz-unseen 0s,107,0.302455451525219
7.1,bloomz-unseen 0s,107,0.374479336488158
0.56,bloomz-unseen 0s,108,0.304949367449367
1.1,bloomz-unseen 0s,108,0.314649120953939
1.7,bloomz-unseen 0s,108,0.218104892523497
3.0,bloomz-unseen 0s,108,0.334206219294316
7.1,bloomz-unseen 0s,108,0.387028329269709
0.56,bloomz-unseen 0s,109,0.156079545454545
1.1,bloomz-unseen 0s,109,0.130179033696622
1.7,bloomz-unseen 0s,109,0.126747787610619
3.0,bloomz-unseen 0s,109,0.15875570174122
7.1,bloomz-unseen 0s,109,0.144420418131967
0.56,bloomz-unseen 0s,110,0.44684544845706
1.1,bloomz-unseen 0s,110,0.355780317992299
1.7,bloomz-unseen 0s,110,0.303659769760424
3.0,bloomz-unseen 0s,110,0.431505069074708
7.1,bloomz-unseen 0s,110,0.497370885260481
0.56,bloomz-unseen 0s,111,0.433748151294792
1.1,bloomz-unseen 0s,111,0.300605055898345
1.7,bloomz-unseen 0s,111,0.263925010093623
3.0,bloomz-unseen 0s,111,0.361555070112006
7.1,bloomz-unseen 0s,111,0.404639626145859
0.56,bloomz-unseen 0s,112,0.388890872457413
1.1,bloomz-unseen 0s,112,0.261247069955485
1.7,bloomz-unseen 0s,112,0.232133140039668
3.0,bloomz-unseen 0s,112,0.427047805561966
7.1,bloomz-unseen 0s,112,0.452520512973293
0.56,bloomz-unseen 0s,113,0.218377919436272
1.1,bloomz-unseen 0s,113,0.164498883710706
1.7,bloomz-unseen 0s,113,0.161943716291542
3.0,bloomz-unseen 0s,113,0.231729119847561
7.1,bloomz-unseen 0s,113,0.295199564661189
0.56,bloomz-unseen 0s,114,0.31346975709045
1.1,bloomz-unseen 0s,114,0.253106417392132
1.7,bloomz-unseen 0s,114,0.145377200171721
3.0,bloomz-unseen 0s,114,0.33792688727822
7.1,bloomz-unseen 0s,114,0.369092470442958
0.56,bloomz-unseen 0s,115,0.309774413751552
1.1,bloomz-unseen 0s,115,0.190545454545455
1.7,bloomz-unseen 0s,115,0.219386957400212
3.0,bloomz-unseen 0s,115,0.304074896471866
7.1,bloomz-unseen 0s,115,0.291118963717728
0.56,bloomz-unseen 0s,116,0.296656098957424
1.1,bloomz-unseen 0s,116,0.254938867438867
1.7,bloomz-unseen 0s,116,0.196596553562976
3.0,bloomz-unseen 0s,116,0.273860453272218
7.1,bloomz-unseen 0s,116,0.330314864397929
0.56,bloomz-unseen 0s,117,0.301142617891094
1.1,bloomz-unseen 0s,117,0.231515132577064
1.7,bloomz-unseen 0s,117,0.156456690028587
3.0,bloomz-unseen 0s,117,0.332936729432731
7.1,bloomz-unseen 0s,117,0.341308003643641
0.56,bloomz-unseen 0s,118,0.376770473037769
1.1,bloomz-unseen 0s,118,0.229306867099681
1.7,bloomz-unseen 0s,118,0.235818860942014
3.0,bloomz-unseen 0s,118,0.280514317878901
7.1,bloomz-unseen 0s,118,0.26618722922399
0.56,bloomz-unseen 0s,119,0.436041590549263
1.1,bloomz-unseen 0s,119,0.247072304508587
1.7,bloomz-unseen 0s,119,0.24726553869411
3.0,bloomz-unseen 0s,119,0.413597301839747
7.1,bloomz-unseen 0s,119,0.481391088994557
0.56,bloomz-unseen 0s,120,0.180039411850422
1.1,bloomz-unseen 0s,120,0.177522913685535
1.7,bloomz-unseen 0s,120,0.144152457198309
3.0,bloomz-unseen 0s,120,0.301437100448958
7.1,bloomz-unseen 0s,120,0.414032854923359
0.56,bloomz-unseen 0s,121,0.301606682899432
1.1,bloomz-unseen 0s,121,0.243330627705628
1.7,bloomz-unseen 0s,121,0.217203582447405
3.0,bloomz-unseen 0s,121,0.266855990053265
7.1,bloomz-unseen 0s,121,0.30172785739606
0.56,bloomz-unseen 0s,122,0.282696446308354
1.1,bloomz-unseen 0s,122,0.297700463129456
1.7,bloomz-unseen 0s,122,0.318003371529928
3.0,bloomz-unseen 0s,122,0.405212520426055
7.1,bloomz-unseen 0s,122,0.467322770737455
0.56,bloomz-unseen 0s,123,0.0525256636367747
1.1,bloomz-unseen 0s,123,0.0803451577908762
1.7,bloomz-unseen 0s,123,0.0468384074941452
3.0,bloomz-unseen 0s,123,0.056225896684708
7.1,bloomz-unseen 0s,123,0.0468384074941452
0.56,bloomz-unseen 0s,124,0.370379651184462
1.1,bloomz-unseen 0s,124,0.260184597570616
1.7,bloomz-unseen 0s,124,0.22056856187291
3.0,bloomz-unseen 0s,124,0.324513920515065
7.1,bloomz-unseen 0s,124,0.377914380991639
0.56,bloomz-unseen 0s,125,0.182806600036989
1.1,bloomz-unseen 0s,125,0.151513045083969
1.7,bloomz-unseen 0s,125,0.225233669592602
3.0,bloomz-unseen 0s,125,0.190761059556772
7.1,bloomz-unseen 0s,125,0.201982386704483
0.56,bloomz-unseen 0s,126,0.0683895229349775
1.1,bloomz-unseen 0s,126,0.0368228262965105
1.7,bloomz-unseen 0s,126,0.0682349503214494
3.0,bloomz-unseen 0s,126,0.0995180508528673
7.1,bloomz-unseen 0s,126,0.104605478555058
0.56,bloomz-unseen 0s,127,0.357469790364527
1.1,bloomz-unseen 0s,127,0.221038961038961
1.7,bloomz-unseen 0s,127,0.227840161861041
3.0,bloomz-unseen 0s,127,0.259885848981594
7.1,bloomz-unseen 0s,127,0.345487867378346
0.56,bloomz-unseen 0s,128,0.302856155472435
1.1,bloomz-unseen 0s,128,0.239563583928984
1.7,bloomz-unseen 0s,128,0.225012329520881
3.0,bloomz-unseen 0s,128,0.218235444845291
7.1,bloomz-unseen 0s,128,0.354326375379007
0.56,bloomz-unseen 0s,129,0.270377985938121
1.1,bloomz-unseen 0s,129,0.19171993121573
1.7,bloomz-unseen 0s,129,0.159796917421627
3.0,bloomz-unseen 0s,129,0.245748546829397
7.1,bloomz-unseen 0s,129,0.205635336070119
0.56,bloomz-unseen 0s,130,0.21614888953581
1.1,bloomz-unseen 0s,130,0.162176870748299
1.7,bloomz-unseen 0s,130,0.158833544504276
3.0,bloomz-unseen 0s,130,0.204639613453064
7.1,bloomz-unseen 0s,130,0.273153440822614
0.56,bloomz-unseen 0s,131,0.241646108993048
1.1,bloomz-unseen 0s,131,0.15824940123205
1.7,bloomz-unseen 0s,131,0.20495914240317
3.0,bloomz-unseen 0s,131,0.228701621411516
7.1,bloomz-unseen 0s,131,0.300422781527894
0.56,bloomz-unseen 0s,132,0.424594460770931
1.1,bloomz-unseen 0s,132,0.265518365156046
1.7,bloomz-unseen 0s,132,0.225150521537257
3.0,bloomz-unseen 0s,132,0.372258926287564
7.1,bloomz-unseen 0s,132,0.432920958269336
0.56,bloomz-unseen 0s,133,0.167967362898238
1.1,bloomz-unseen 0s,133,0.0643060040917775
1.7,bloomz-unseen 0s,133,0.111106058692266
3.0,bloomz-unseen 0s,133,0.18821349873865
7.1,bloomz-unseen 0s,133,0.271944450116185
0.56,bloomz-unseen 0s,134,0.25727208141655
1.1,bloomz-unseen 0s,134,0.171420000806647
1.7,bloomz-unseen 0s,134,0.237310577035762
3.0,bloomz-unseen 0s,134,0.293674490618539
7.1,bloomz-unseen 0s,134,0.301420381620604
0.56,bloomz-unseen 0s,135,0.401876293014134
1.1,bloomz-unseen 0s,135,0.296879637305169
1.7,bloomz-unseen 0s,135,0.277513709073495
3.0,bloomz-unseen 0s,135,0.380190907180535
7.1,bloomz-unseen 0s,135,0.444643130589121
0.56,bloomz-unseen 0s,136,0.335117912106011
1.1,bloomz-unseen 0s,136,0.281766828126284
1.7,bloomz-unseen 0s,136,0.197414862960392
3.0,bloomz-unseen 0s,136,0.333361471784353
7.1,bloomz-unseen 0s,136,0.395500848219893
0.56,bloomz-unseen 0s,137,0.27987722777125
1.1,bloomz-unseen 0s,137,0.257261876811086
1.7,bloomz-unseen 0s,137,0.189634445450086
3.0,bloomz-unseen 0s,137,0.23106998293636
7.1,bloomz-unseen 0s,137,0.314300225272111
0.56,bloomz-unseen 0s,138,0.284870671956119
1.1,bloomz-unseen 0s,138,0.208976293852654
1.7,bloomz-unseen 0s,138,0.238254854947265
3.0,bloomz-unseen 0s,138,0.254245878112147
7.1,bloomz-unseen 0s,138,0.280993814948399
0.56,bloomz-unseen 0s,139,0.0665214058812162
1.1,bloomz-unseen 0s,139,0.0646536646536647
1.7,bloomz-unseen 0s,139,0.0597230524008767
3.0,bloomz-unseen 0s,139,0.0691469522114683
7.1,bloomz-unseen 0s,139,0.0902698865191394
0.56,bloomz-unseen 0s,140,0.0908812260536399
1.1,bloomz-unseen 0s,140,0.06573512287798
1.7,bloomz-unseen 0s,140,0.12026862026862
3.0,bloomz-unseen 0s,140,0.198033056017522
7.1,bloomz-unseen 0s,140,0.192152777777778
0.56,bloomz-unseen 0s,141,0.124570894609666
1.1,bloomz-unseen 0s,141,0.0382690521142378
1.7,bloomz-unseen 0s,141,0.112679737613034
3.0,bloomz-unseen 0s,141,0.170539018933724
7.1,bloomz-unseen 0s,141,0.150060641972407
0.56,bloomz-unseen 0s,142,0.404800876872488
1.1,bloomz-unseen 0s,142,0.238953022286356
1.7,bloomz-unseen 0s,142,0.22128221136332
3.0,bloomz-unseen 0s,142,0.311507543884616
7.1,bloomz-unseen 0s,142,0.398441062465769
0.56,bloomz-unseen 0s,143,0.103752496594051
1.1,bloomz-unseen 0s,143,0.0617358320876151
1.7,bloomz-unseen 0s,143,0.0999225006458279
3.0,bloomz-unseen 0s,143,0.157621051678075
7.1,bloomz-unseen 0s,143,0.144614440093361
0.56,bloomz-unseen 0s,144,0.0781906889790707
1.1,bloomz-unseen 0s,144,0.0495721224269524
1.7,bloomz-unseen 0s,144,0.0608309439478271
3.0,bloomz-unseen 0s,144,0.096399304357241
7.1,bloomz-unseen 0s,144,0.0860835966185638
0.56,bloomz-unseen 0s,145,0.393920268565058
1.1,bloomz-unseen 0s,145,0.342456830261852
1.7,bloomz-unseen 0s,145,0.226064885960066
3.0,bloomz-unseen 0s,145,0.322245137491616
7.1,bloomz-unseen 0s,145,0.379645071850754
0.56,bloomz-unseen 0s,146,0.262393162393162
1.1,bloomz-unseen 0s,146,0.233898549464342
1.7,bloomz-unseen 0s,146,0.184553261204205
3.0,bloomz-unseen 0s,146,0.25574456420042
7.1,bloomz-unseen 0s,146,0.291839461592865
0.56,bloomz-unseen 0s,147,0.342694271443208
1.1,bloomz-unseen 0s,147,0.208980506276563
1.7,bloomz-unseen 0s,147,0.191736634184337
3.0,bloomz-unseen 0s,147,0.294312611490418
7.1,bloomz-unseen 0s,147,0.339737041310854
0.56,bloomz-unseen 0s,148,0.31855960086159
1.1,bloomz-unseen 0s,148,0.300408096510152
1.7,bloomz-unseen 0s,148,0.279117150983332
3.0,bloomz-unseen 0s,148,0.382615844521307
7.1,bloomz-unseen 0s,148,0.41533326844921
0.56,bloomz-unseen 0s,149,0.0621325535660966
1.1,bloomz-unseen 0s,149,0.0377585377585378
1.7,bloomz-unseen 0s,149,0.051456388799485
3.0,bloomz-unseen 0s,149,0.059008160703076
7.1,bloomz-unseen 0s,149,0.0674311026217185
0.56,bloomz-unseen 0s,150,0.0745081531371854
1.1,bloomz-unseen 0s,150,0.0438850555129625
1.7,bloomz-unseen 0s,150,0.12305155162298
3.0,bloomz-unseen 0s,150,0.154419233276095
7.1,bloomz-unseen 0s,150,0.143082439617766
0.56,bloomz-unseen 0s,151,0.078210354236638
1.1,bloomz-unseen 0s,151,0.0445861678004535
1.7,bloomz-unseen 0s,151,0.0856213535525925
3.0,bloomz-unseen 0s,151,0.150771378169634
7.1,bloomz-unseen 0s,151,0.301780602914606
0.56,bloomz-unseen 0s,152,0.290241011219808
1.1,bloomz-unseen 0s,152,0.149183741293127
1.7,bloomz-unseen 0s,152,0.163086342880863
3.0,bloomz-unseen 0s,152,0.265705836188268
7.1,bloomz-unseen 0s,152,0.221486408678527
0.56,bloomz-unseen 0s,153,0.318381927103458
1.1,bloomz-unseen 0s,153,0.213253945381784
1.7,bloomz-unseen 0s,153,0.15484496124031
3.0,bloomz-unseen 0s,153,0.217090890682637
7.1,bloomz-unseen 0s,153,0.262631307063215
0.56,bloomz-unseen 0s,154,0.381171993528973
1.1,bloomz-unseen 0s,154,0.296947856063821
1.7,bloomz-unseen 0s,154,0.225920715248155
3.0,bloomz-unseen 0s,154,0.364379437265494
7.1,bloomz-unseen 0s,154,0.429469525579517
0.56,bloomz-unseen 0s,155,0.383560611436912
1.1,bloomz-unseen 0s,155,0.293605222046028
1.7,bloomz-unseen 0s,155,0.259641395649786
3.0,bloomz-unseen 0s,155,0.379073245600644
7.1,bloomz-unseen 0s,155,0.401590428563267
0.56,bloomz-unseen 0s,156,0.0528122937893548
1.1,bloomz-unseen 0s,156,0.0374215850990536
1.7,bloomz-unseen 0s,156,0.0413223140495868
3.0,bloomz-unseen 0s,156,0.085013854679803
7.1,bloomz-unseen 0s,156,0.107782227760213
0.56,bloomz-unseen 0s,157,0.344580379060084
1.1,bloomz-unseen 0s,157,0.321813874512171
1.7,bloomz-unseen 0s,157,0.366669087599249
3.0,bloomz-unseen 0s,157,0.482893601694005
7.1,bloomz-unseen 0s,157,0.499336724113173
0.56,bloomz-unseen 0s,158,0.392789512073049
1.1,bloomz-unseen 0s,158,0.316372024031447
1.7,bloomz-unseen 0s,158,0.298548131038464
3.0,bloomz-unseen 0s,158,0.451145223187134
7.1,bloomz-unseen 0s,158,0.495171407929426
0.564,xglm-unseen 0s,0,0.1711607017146
1.7,xglm-unseen 0s,0,0.101481903585665
2.9,xglm-unseen 0s,0,0.180929673078329
7.5,xglm-unseen 0s,0,0.185928576190672
0.564,xglm-unseen 0s,1,0.361237485832117
1.7,xglm-unseen 0s,1,0.42986781480042
2.9,xglm-unseen 0s,1,0.410092792235649
7.5,xglm-unseen 0s,1,0.427536912209552
0.564,xglm-unseen 0s,2,0.465124225940687
1.7,xglm-unseen 0s,2,0.3183878024657
2.9,xglm-unseen 0s,2,0.485401639550279
7.5,xglm-unseen 0s,2,0.523763495412727
0.564,xglm-unseen 0s,3,0.502487932269611
1.7,xglm-unseen 0s,3,0.335040682939843
2.9,xglm-unseen 0s,3,0.513837800389041
7.5,xglm-unseen 0s,3,0.507488508919447
0.564,xglm-unseen 0s,4,0.507390200886136
1.7,xglm-unseen 0s,4,0.321945868742977
2.9,xglm-unseen 0s,4,0.491563052187167
7.5,xglm-unseen 0s,4,0.53809400456841
0.564,xglm-unseen 0s,5,0.277564644349433
1.7,xglm-unseen 0s,5,0.34399991863074
2.9,xglm-unseen 0s,5,0.354412818462961
7.5,xglm-unseen 0s,5,0.311173391831171
0.564,xglm-unseen 0s,6,0.505190980208573
1.7,xglm-unseen 0s,6,0.368101538307351
2.9,xglm-unseen 0s,6,0.565705560290224
7.5,xglm-unseen 0s,6,0.546035038334753
0.564,xglm-unseen 0s,7,0.246301270790579
1.7,xglm-unseen 0s,7,0.260158784889025
2.9,xglm-unseen 0s,7,0.241129503776053
7.5,xglm-unseen 0s,7,0.271219109124804
0.564,xglm-unseen 0s,8,0.253976091322193
1.7,xglm-unseen 0s,8,0.369335310300087
2.9,xglm-unseen 0s,8,0.438139736415599
7.5,xglm-unseen 0s,8,0.396807337784728
0.564,xglm-unseen 0s,9,0.0695094551582101
1.7,xglm-unseen 0s,9,0.0538740859496899
2.9,xglm-unseen 0s,9,0.125018748049783
7.5,xglm-unseen 0s,9,0.109272364903301
0.564,xglm-unseen 0s,10,0.490770354964728
1.7,xglm-unseen 0s,10,0.312647856152689
